Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,171.8799285888672,173.02124271367762,169.02180651791653,172.6376094354674,53875900
2020-05-01,167.42974853515625,171.3332698702352,166.89264135031937,168.60943500316853,39370500
2020-05-04,171.52503967285156,171.6784988265817,166.69119340771564,167.35297320284022,30372900
2020-05-05,173.3665313720703,176.13832372146544,172.54170659155798,173.232258251274,36839200
2020-05-06,175.07373046875,176.6658365518357,174.20096247098382,174.6325536144371,32139300
2020-05-07,176.0904083251953,177.0015485483026,175.11212421375677,176.63708660518972,28316000
2020-05-08,177.126220703125,177.43313910351554,175.8602188882011,177.41395304482242,30877800
2020-05-11,179.10195922851562,179.84045412450143,175.3710687305539,175.6587864122764,30892700
2020-05-12,175.04498291015625,179.38969598215928,174.84358051153828,179.15952181231017,32038200
2020-05-13,172.39784240722656,176.52196618173303,169.31913180036474,175.08331937444046,44711500
2020-05-14,173.14593505859375,173.2993942281282,168.4943045954499,170.27822719594022,41873900
2020-05-15,175.66836547851562,179.40884123454077,169.7603192182595,171.73605844501492,46610400
2020-05-18,177.34681701660156,178.5840470135599,176.43567683159512,178.15245583483838,35264500
2020-05-19,176.119140625,178.96766237382448,175.984867513105,177.4618717439499,26799100
2020-05-20,178.5620880126953,178.74482652392982,176.90784367737746,177.7445782546781,31261300
2020-05-21,176.41734313964844,179.53348108701337,176.28269601895317,178.3120299150691,29119500
2020-05-22,176.49423217773438,177.40792451089615,175.5613150299815,176.18647371453594,20826900
2020-05-26,174.62841796875,179.3699324636628,174.17638532952557,179.2160458895797,36073600
2020-05-27,174.8592071533203,175.03233319227826,169.8483992365723,173.31075858600923,39517100
2020-05-28,174.4648895263672,177.10975425812288,173.48389571944392,173.83013314407276,33810200
2020-05-29,176.24420166015625,177.22521032967782,173.51278071996907,175.74407757906621,42130400
2020-06-01,175.8402862548828,176.0037852779686,174.52266698473346,175.56136493428608,22622400
2020-06-02,177.84072875976562,177.9272844571276,174.41683309341647,177.20595762824735,30794600
2020-06-03,178.27354431152344,178.83137222363405,176.56159626334397,177.75419538669425,27311000
2020-06-04,175.9268035888672,178.7351676250041,175.33051143765712,177.2540496549097,28761800
2020-06-05,180.04319763183594,180.552934151714,175.05161296035666,175.6382927799906,39893600
2020-06-08,181.15882873535156,181.3415672128971,177.38869561457355,178.83134926833495,33211600
2020-06-09,182.5437774658203,183.4093637825689,180.10087574226733,180.8125901568914,29783900
2020-06-10,189.3146209716797,190.9304006469477,183.70750551016687,183.8229277783205,43872300
2020-06-11,179.14874267578125,188.27592246586127,178.95639178194557,185.74647959482888,52854700
2020-06-12,180.56253051757812,184.39036730774893,178.10038937057092,183.25547217371957,43373600
2020-06-15,181.71664428710938,183.52477477368546,176.97511530117234,177.52333069673543,32770200
2020-06-16,186.16964721679688,188.1027977777646,184.14031387798872,185.51563661343135,42556700
2020-06-17,186.81405639648438,188.81453811179773,186.28508039656896,187.57384761422944,25687800
2020-06-18,188.81451416015625,188.97801314385646,186.58320283462774,186.58320283462774,23061600
2020-06-19,187.68923950195312,191.6709631057665,186.93906075597613,190.99772765109896,44441100
2020-06-22,192.90206909179688,193.08479292531868,187.76621004828317,188.30479849019545,32818900
2020-06-23,194.19081115722656,196.1528137514733,193.72915140234176,194.363922558734,30917400
2020-06-24,190.27639770507812,195.47957212608523,189.04533441504682,193.89265896054812,36740600
2020-06-25,192.6808319091797,192.9405136940843,187.9970207495213,190.23794467566705,27803900
2020-06-26,188.82412719726562,192.24802280953335,187.42956495187772,192.0941362330326,54675800
2020-06-29,190.85345458984375,190.9400102831291,186.1504044740678,188.29514536847034,26701600
2020-06-30,195.72962951660156,196.58560345158213,190.1802322268143,190.31487931741464,34310300
2020-07-01,196.8740997314453,198.4610272929305,194.0561237721686,195.37374252817165,32061200
2020-07-02,198.37451171875,200.0672349184712,197.1626877988497,197.81668381660856,29315800
2020-07-06,202.64474487304688,203.05831321408388,200.1345269543769,200.84624136604685,31897600
2020-07-07,200.28842163085938,206.4629776939137,200.03836693983,202.4043107850305,33600700
2020-07-08,204.69334411621094,205.10689783511287,200.71162014677307,202.03886636173024,33600000
2020-07-09,206.1263427734375,208.10758460044428,203.38529520473827,208.0594932145068,33121700
2020-07-10,205.50120544433594,205.89553430436357,203.01022695370057,205.45311405340513,26177600
2020-07-13,199.15353393554688,207.54977404220514,198.60531850611693,206.28023179011376,38135600
2020-07-14,200.38458251953125,200.86546703272865,194.3061952285093,198.24945410690032,37591800
2020-07-15,200.08642578125,203.25065415938593,197.19150623726756,201.54831883962288,32179400
2020-07-16,196.1239471435547,197.8358949154313,194.57549835265152,197.54736125912407,29940700
2020-07-17,195.12371826171875,197.20112834903364,193.6906770301568,196.65292759731068,31635300
2020-07-20,203.5103759765625,204.18361150591085,195.24876709537887,197.1626931560006,36884800
2020-07-21,200.7693328857422,205.7609176897494,200.07685784498776,205.49162347117093,37990400
2020-07-22,203.6546173095703,204.18359327662972,200.42307238177304,201.20210304442756,49605700
2020-07-23,194.79672241210938,202.85635280156643,194.42163302055937,199.2689578849027,67457000
2020-07-24,193.6041259765625,195.10448344938112,189.9590128088561,192.757764458385,39827000
2020-07-27,196.05662536621094,196.1720329552804,193.1809306433052,193.7676103467933,30160900
2020-07-28,194.29660034179688,196.87413452075342,194.0273061641576,195.82580970955536,23251400
2020-07-29,196.25857543945312,196.8260156147656,194.28694609809241,194.7582181807958,19632600
2020-07-30,196.104736328125,196.64333941385624,191.94028855727535,193.31561148532606,25079600
2020-07-31,197.17227172851562,197.2588420981307,191.40165730936522,196.58559200888473,51044000
2020-08-03,208.26150512695312,209.31945716292776,202.39472155822588,203.43343410024627,78983000
2020-08-04,205.1357421875,206.5591711418944,202.2696741368333,205.98210376303905,49280100
2020-08-05,204.7991180419922,206.78036007416856,203.48149904835552,206.68417729233335,28806400
2020-08-06,208.07875061035156,208.09797542603653,203.46225599625961,204.22204712790597,32656800
2020-08-07,204.3567352294922,207.45363352641073,202.86598989053263,206.6361384327737,27820400
2020-08-10,200.28842163085938,203.77964827427272,198.46106615121894,203.57767029947155,36716500
2020-08-11,195.60462951660156,199.71137353767926,195.37379961963427,199.24011601009244,36446500
2020-08-12,201.19248962402344,202.24081446910157,196.9222322756902,197.44158115636984,28013100
2020-08-13,200.72122192382812,203.2699190179049,200.19224594766632,201.43293638952153,22588900
2020-08-14,200.91360473632812,201.5772279140698,199.57674597081783,200.7789576187744,17958900
2020-08-17,202.24085998535156,203.1160736256559,200.9328530678378,201.5868638643126,20184800
2020-08-18,203.4045867919922,204.24132135497982,201.2117540455572,202.48128184197174,21336200
2020-08-19,202.17050170898438,204.48433605371042,201.73666236650652,203.89623814606952,27627600
2020-08-20,206.8752899169922,207.28020762704784,201.40887876488074,202.0162479745108,26981500
2020-08-21,205.37130737304688,208.48532686450085,205.2074131588553,206.1811427999607,36249300
2020-08-24,206.01727294921875,207.7815669377938,204.80250495428353,207.0777676448553,25460100
2020-08-25,208.69744873046875,208.8324213145621,205.44845635635173,205.44845635635173,23043700
2020-08-26,213.20941162109375,214.11566245982735,209.55550132995214,210.05683439814905,39600800
2020-08-27,218.44444274902344,222.85034513243238,211.52223946750766,214.88693316944213,57602200
2020-08-28,220.6907501220703,222.35862854027232,218.44440944820323,219.98695094513303,26292900
2020-08-31,217.43214416503906,220.4883207384604,216.2559481701061,218.84936368826308,28774200
2020-09-01,219.10968017578125,219.28321006042512,216.371641627157,217.4128650677478,25725500
2020-09-02,223.33241271972656,224.49897315976605,219.18681948091034,219.7845531698558,34080800
2020-09-03,209.4976348876953,221.07639884931868,207.24165839644238,221.0378415610603,58400300
2020-09-04,206.55715942382812,210.51958673446717,197.8224692950536,207.37664528723585,59664100
2020-09-08,195.38330078125,202.4886691159838,194.9398110520839,199.08541834725918,52924300
2020-09-09,203.7034149169922,207.12595156135427,199.2782269847903,200.14592041188737,45679000
2020-09-10,197.99603271484375,207.0296059000681,196.78127924779685,205.73770841629465,35461500
2020-09-11,196.70413208007812,201.13897114084725,194.01431582197162,199.7603088298135,33620100
2020-09-14,198.0345916748047,201.68850219273733,196.70413698124187,196.9066032345314,30375800
2020-09-15,201.28353881835938,202.24763279285517,199.49995908117953,200.93646439910464,21823900
2020-09-16,197.6874542236328,203.08637115751947,197.29217219984122,203.05744951781816,26328100
2020-09-17,195.62435913085938,196.99337113989515,192.78028416155007,192.8670491095873,34011300
2020-09-18,193.1947784423828,196.3377192996604,189.20343023503287,195.51824830098198,55225300
2020-09-21,195.26760864257812,195.4315175819051,189.32880028544008,190.10971413710337,39839700
2020-09-22,199.97239685058594,200.62798848954972,194.8241378770632,197.6971341816679,33517100
2020-09-23,193.38763427734375,200.62799046902302,192.8477439286989,200.43515987801385,30803800
2020-09-24,195.89425659179688,198.18880495343612,192.04751634626754,192.674186254827,31202500
2020-09-25,200.35801696777344,201.53419808336875,195.26758724517944,196.24133157501677,29437300
2020-09-28,201.9198455810547,204.93746444678337,200.58939118079485,203.30814326638554,32004900
2020-09-29,199.818115234375,202.52723170564533,199.3842758807027,201.8330828554069,24221900
2020-09-30,202.77793884277344,204.3686884197216,199.12401351474026,200.2712879890687,33829100
2020-10-01,204.8314208984375,206.30648356450584,203.73235430978056,205.8244365570088,27158400
2020-10-02,198.7865753173828,203.41423018364176,198.15990529278514,200.53158337667475,33154800
2020-10-05,202.8261260986328,202.8550477454208,199.54819725721023,199.77958514242286,21331600
2020-10-06,198.51657104492188,202.63324125189547,197.46571226389517,201.32208771946907,28554300
2020-10-07,202.29583740234375,202.56578253428492,199.2975045981558,199.62529301395486,25681100
2020-10-08,203.0189208984375,203.60701884023692,200.84007370485483,202.9514272556685,19925800
2020-10-09,208.06114196777344,208.10934961416748,203.6455892966095,203.6455892966095,26458000
2020-10-12,213.4503936767578,215.82207125579117,209.0252059969618,210.9341078902433,40461400
2020-10-13,214.85797119140625,217.12359778346388,212.5152153205865,214.72299863129894,28950800
2020-10-14,212.9298095703125,216.16916612261323,211.26193100559115,214.99297022076604,23421700
2020-10-15,211.77288818359375,212.44775103061883,208.25393631333048,209.3048099368125,22733100
2020-10-16,211.77288818359375,214.30844535962416,211.44509975945397,212.24528482105794,26057900
2020-10-19,206.52821350097656,214.31809462198865,206.04616651114344,212.50559323272597,27625800
2020-10-20,206.94276428222656,209.56510105124036,205.4387800463612,208.05148117162432,22753500
2020-10-21,207.08743286132812,209.13130781598127,205.46774698882376,205.46774698882376,22724900
2020-10-22,207.17416381835938,208.30215205889513,204.09870153414894,206.24862708435433,22351500
2020-10-23,208.46604919433594,208.51425683829643,205.5062881547783,207.30913929382186,18879600
2020-10-26,202.536865234375,208.57208825773816,200.62796327160885,206.17150366073267,37111600
2020-10-27,205.59307861328125,206.96209054846852,202.7779254451752,203.9926787848996,36700300
2020-10-28,195.40257263183594,201.34139543869867,194.84341103519077,200.2134071791364,51195600
2020-10-29,197.36932373046875,199.91453128750675,196.06779095353392,196.74266851840792,31432600
2020-10-30,195.20010375976562,196.95474710382612,192.45243011049354,196.19311935407097,36953700
2020-11-02,195.0651397705078,197.90921411353048,192.9344855687932,196.95475576256942,30842200
2020-11-03,199.01791381835938,200.64723500311987,195.82676508887303,196.56912157472095,27512000
2020-11-04,208.62033081054688,210.48104015438312,204.79287588972127,206.33543240137072,42311800
2020-11-05,215.27259826660156,216.07279825813552,213.2094371633262,214.06748045602225,36080100
2020-11-06,215.6871337890625,216.30415342622868,210.2014359920695,214.27954992660693,25231900
2020-11-09,210.54855346679688,219.92918688131655,210.0568706700094,216.38132692060591,44395000
2020-11-10,203.43345642089844,208.7263374327877,202.18978171453637,206.7981495581199,44045100
2020-11-11,208.77452087402344,210.21101125917605,204.58070684833862,204.7638870289457,29440800
2020-11-12,207.7044219970703,211.24264535286704,206.759613958445,209.4108725641781,21593900
2020-11-13,208.73599243164062,209.61332152658377,206.4703802953668,208.5913842119939,18621100
2020-11-16,209.4301300048828,209.9218273469597,206.81744357155532,207.15486763615613,24953300
2020-11-17,206.7595977783203,209.86396680515455,206.3932373648893,208.3407112892082,24154100
2020-11-18,204.0337371826172,207.98720141723928,203.8887356272991,206.51793786998968,28372800
2020-11-19,205.32901000976562,205.91864762632008,202.9221256898457,204.3237337001,24792700
2020-11-20,203.3667755126953,206.16996202082524,202.98979505471343,205.1163518625452,22843100
2020-11-23,203.0961151123047,205.20333534046281,201.21121290147042,203.90807071859933,25683500
2020-11-24,206.720947265625,207.097927734301,201.8878567700754,202.59348385258755,33979700
2020-11-25,206.73062133789062,208.1032173563451,205.36770094067498,207.92923316711773,21012900
2020-11-27,208.04519653320312,209.0504875540624,206.89491870617218,207.67789170776135,14512200
2020-11-30,206.92393493652344,207.59088900761233,203.80174798687315,206.9529322983351,33064800
2020-12-01,208.99249267578125,210.0654392889138,206.2279644946104,207.3492302101503,30904500
2020-12-02,208.1805419921875,208.27720970498137,205.6963410671438,207.70690854799503,23724500
2020-12-03,207.08828735351562,209.15684970030853,206.5179714090502,207.44593136575855,25120900
2020-12-04,207.20423889160156,208.19019339962392,206.06362196086582,207.06891295908247,24666000
2020-12-07,207.13662719726562,208.34490006164924,205.88003521784634,207.21395843051712,24620000
2020-12-08,208.79916381835938,209.70778716331588,205.78332016226642,206.82726944693425,23284100
2020-12-09,204.72970581054688,208.04519864023027,204.1594047012682,207.9775430464719,32440600
2020-12-10,203.492431640625,205.9669714355135,203.3377692160893,204.70070417714638,26733300
2020-12-11,206.14096069335938,206.19897016605873,202.12950167278134,203.0381250025985,30979400
2020-12-14,207.049560546875,208.99247205292951,205.77363253115882,205.98628965868141,28798400
2020-12-15,206.98191833496094,208.228849072898,205.15501089368277,207.98719457140925,27000600
2020-12-16,211.9600067138672,212.7623014724509,207.5522307264751,207.58122808827997,35023300
2020-12-17,212.0953369140625,213.51626666873807,210.6454097969994,212.53031209929716,32515800
2020-12-18,211.29302978515625,212.35631550860128,208.8088291395372,211.29302978515625,63354900
2020-12-21,215.15951538085938,216.52245041664673,210.0267757241936,210.28776673623025,37181900
2020-12-22,216.4644775390625,218.0980646227925,214.44424908319107,215.25620481434183,22612200
2020-12-23,213.64195251464844,216.09715618189009,213.42929533684529,215.6621809543556,18699600
2020-12-24,215.31422424316406,216.14551656310343,213.81596294276557,214.0286201466634,10550600
2020-12-28,217.45042419433594,218.48469793886068,215.57518263480662,216.95743950119683,17933500
2020-12-29,216.66746520996094,219.59631719736146,216.1165005016439,218.75536407704547,17403200
2020-12-30,214.27989196777344,218.0980452380686,214.07691042773834,217.71138915087053,20272300
2020-12-31,214.9951629638672,215.55580314556624,212.34662446744457,214.29919685895933,20942100
2021-01-04,210.42312622070312,215.55586669556413,207.63926098033494,215.10155494454784,37130100
2021-01-05,210.62608337402344,211.22539664066463,208.4995264505607,210.00744836448115,23823000
2021-01-06,205.1647186279297,209.26318521914703,204.8650693375446,205.08738739985876,35930700
2021-01-07,211.0030517578125,212.01800367998104,206.575953982006,206.89492496523326,27694500
2021-01-08,212.2886505126953,213.21661032646932,209.78511331377024,211.38002718967644,22956200
2021-01-11,210.2297821044922,211.60237807720935,209.49514288710685,211.1770637407067,23031300
2021-01-12,207.7552490234375,209.85282356131614,206.19900783311414,209.27284672374415,23249300
2021-01-13,209.11814880371094,209.52412662139386,206.78859572540108,206.87560256087835,20087100
2021-01-14,205.90895080566406,210.2007366752916,205.63829897149103,208.70247596863604,29480800
2021-01-15,205.5513153076172,207.3492254082723,204.95201685720565,206.3922830115726,31746500
2021-01-19,209.21481323242188,209.73678049000227,205.53200081953176,206.61460831639243,30480900
2021-01-20,216.85107421875,218.25266734067662,210.03641450592494,210.4327314178149,37777300
2021-01-21,217.46005249023438,218.74565619927967,214.99517364204738,217.19906150057642,30709400
2021-01-22,218.40737915039062,222.38985616053893,218.26239232028584,219.4996624352572,30172700
2021-01-25,221.8678436279297,222.1094981445592,216.73510405462633,221.47152668079622,33152100
2021-01-26,224.5743865966797,226.3626212451951,222.39949585566396,224.12007490638044,49169600
2021-01-27,225.12538146972656,232.41369123548375,222.45752044572862,230.05514037758724,69870600
2021-01-28,230.95407104492188,234.54023092621532,227.242260831807,227.74490640736087,49111200
2021-01-29,224.2167510986328,230.07445468944888,223.62711344100882,228.11222103772462,42503100
2021-02-01,231.65003967285156,234.40490737058428,224.67105527139003,227.21326579072962,33314200
2021-02-02,231.5146942138672,234.22122782496083,230.7220750470694,233.24494886053066,25916300
2021-02-03,234.88818359375,236.90841175640315,231.27302681630164,231.57269079805403,27158100
2021-02-04,233.93124389648438,235.1201947934274,232.34599078331556,234.55955451872575,25296100
2021-02-05,234.11488342285156,235.1588326629825,232.39430451303033,234.14388078373682,18054800
2021-02-08,234.37588500976562,235.54548461677044,232.77129547098718,235.03317821875655,22211900
2021-02-09,235.63250732421875,236.58944983996628,233.32229056737458,233.7959240147495,23565000
2021-02-10,234.71421813964844,237.71072545129076,232.84863750501347,236.82143855399823,22186700
2021-02-11,236.32850646972656,236.96646331924853,234.06660850522832,236.60881927866848,15751100
2021-02-12,236.81178283691406,237.11143209965806,234.6272164063401,235.7871552215585,16561100
2021-02-16,235.56480407714844,237.913693491105,234.81084321573525,236.8504077894094,26728500
2021-02-17,236.59181213378906,236.69838561480518,233.43338454346446,233.80155016577342,21653500
2021-02-18,236.194580078125,236.33021770870812,233.35587295828074,234.2665890993644,16925600
2021-02-19,233.46241760253906,236.26237710355275,232.69702230897636,236.15580363672976,25262600
2021-02-22,227.20367431640625,230.51712008989588,225.15941222646893,230.02301481272858,36446900
2021-02-23,226.00233459472656,227.51372947510933,221.60377279321045,223.15392972782422,30228700
2021-02-24,227.24244689941406,227.87218981813064,221.8653577611873,222.84388523977242,26339700
2021-02-25,221.85568237304688,227.28120209153397,220.78026450791478,224.84940799262813,39542200
2021-02-26,225.14007568359375,228.03691109763838,222.3885462387898,224.31655199628887,37819200
2021-03-01,229.5579833984375,230.0714697229306,225.88605502133595,228.55037699247214,25324000
2021-03-02,226.58364868164062,229.90679286023646,226.17673578325213,229.62581968869162,22812500
2021-03-03,220.47023010253906,226.30267755115528,220.1795738248008,224.92692027214605,34029500
2021-03-04,219.66610717773438,225.2466609040312,217.2730601036802,219.67580508401073,44727800
2021-03-05,224.38433837890625,226.00230653243597,219.40447943279398,222.36914052748858,41872800
2021-03-08,220.3054962158203,226.0991807650976,220.05360202963962,224.16149224047334,35267400
2021-03-09,226.49642944335938,228.04658630633378,224.45216728721525,225.62447544755597,33080500
2021-03-10,225.17881774902344,229.61612695533188,224.81065213967523,229.61612695533188,29746800
2021-03-11,229.74205017089844,231.7184860087952,227.00990218952788,227.63965984519098,29907600
2021-03-12,228.40504455566406,228.47287075293832,225.96355277143542,226.71925014551246,22653700
2021-03-15,227.4943389892578,227.86250457218426,224.58780594524862,227.6396745114932,26034900
2021-03-16,230.3040008544922,232.58077624562418,228.58914218651876,228.9185457230991,28092200
2021-03-17,229.65489196777344,231.11785661263102,225.96359681716936,228.79262096089582,29562100
2021-03-18,223.53176879882812,226.89365986372928,223.15392009504285,225.3144388483078,34833000
2021-03-19,223.17330932617188,225.22725468550234,222.2044649440889,223.82243328816043,46430700
2021-03-22,228.63760375976562,229.51924096109343,222.96985789615292,223.095812403511,30127000
2021-03-23,230.1780548095703,233.53994606730444,229.68394948655353,230.09086236140132,31638400
2021-03-24,228.1240997314453,230.58495790353862,227.9884621122495,230.43963716275442,25620100
2021-03-25,225.1012725830078,229.55796210746274,224.3552731443214,227.9690581070153,34061900
2021-03-26,229.11231994628906,229.33516480269495,224.33592414252797,224.33592414252797,25479900
2021-03-29,227.9109649658203,229.42235988429118,224.65564714780902,229.21889605293123,25227500
2021-03-30,224.62657165527344,226.56426038282933,223.89993838243998,226.25422309039234,24792000
2021-03-31,228.4244384765625,231.65069196343762,225.1497398150981,225.65354302072146,43623500
2021-04-01,234.7994384765625,235.27416275546804,230.63340473786727,231.0403175983828,30338000
2021-04-05,241.31008911132812,242.1723600621035,235.13854004373582,235.19666834415327,36910600
2021-04-06,240.13780212402344,241.6298161727083,239.1883386384967,239.89559099522828,22931900
2021-04-07,242.11422729492188,243.1121359169904,239.48866705823826,240.08934589933764,22719800
2021-04-08,245.3598175048828,246.22208833538073,244.14876213713907,244.8947763830186,23625200
2021-04-09,247.8788299560547,248.01446757212955,244.57506721325632,244.99166318284642,24326800
2021-04-12,247.9369354248047,249.64211076520658,246.68711806431554,246.77432528214248,27148700
2021-04-13,250.43658447265625,251.11478739285104,248.82829918867358,249.24492475971135,23837500
2021-04-14,247.62692260742188,250.76596882406537,247.2103266350714,249.45805261165256,23070900
2021-04-15,251.4151153564453,251.83171134173998,249.70027145643778,249.8940225914013,25627500
