Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2020-03-27,82.70109558105469,85.35751199827155,82.41019092545484,83.12213970309695,6718458
2020-03-30,86.45223236083984,86.85796668544587,82.5326773784804,82.74702689609182,5820467
2020-03-31,84.9211654663086,87.1259122308061,84.33935610443211,85.74028907164951,6635092
2020-04-01,80.48870086669922,84.1479774115634,80.01406623595348,81.42266031901529,6394093
2020-04-02,84.20923614501953,84.45421147632938,80.48871950205167,80.66479456685829,6619820
2020-04-03,81.40734100341797,84.26279724977005,80.32027136776827,83.38242834163539,4747585
2020-04-06,87.89910888671875,88.51919278620538,84.30873275271848,84.47715286465109,7357773
2020-04-07,87.990966796875,91.53540711214917,87.93738247144687,90.94594287687558,5852684
2020-04-08,91.32107543945312,91.83398462938167,88.09050386952327,89.03977319809394,5395896
2020-04-09,93.01290893554688,94.09997254293172,91.99473946653954,92.2320537172511,5832705
2020-04-13,92.74496459960938,93.24256389969959,90.3641367538198,93.11242442406397,5355206
2020-04-14,94.85784912109375,95.83008303774056,93.8703053961944,94.51336010762846,5322780
2020-04-15,90.86174011230469,92.01004906038476,89.38425195384991,91.19092543194057,5896616
2020-04-16,88.59574127197266,91.67320804364144,87.5928877986001,91.10670851649975,6754650
2020-04-17,91.95648193359375,92.16317660543417,90.27229271763228,91.32873690313181,5194436
2020-04-20,92.17845916748047,94.05402658021796,90.44068612548178,91.21388024452736,8558058
2020-04-21,89.38424682617188,89.68280640243398,85.78621599415145,87.27136508091561,15009054
2020-04-22,91.33637237548828,92.11722146264125,89.98902984235572,91.76507754857406,7412479
2020-04-23,92.8980712890625,94.18417460003242,91.19092381496687,91.53541282772579,7198154
2020-04-24,95.4779281616211,95.69227767107668,92.44639708847107,93.70953554472194,5215251
2020-04-27,96.39659118652344,97.21572098435925,96.05210214236797,96.1209962856421,5150295
2020-04-28,96.66453552246094,98.14202385570826,95.98320619910756,98.01188435886387,4997893
2020-04-29,98.51712799072266,98.99176260511963,97.6291041057823,98.66257728214075,5499450
2020-04-30,96.12100219726562,97.43007652964717,95.86072319925472,96.85592197814817,6941047
2020-05-01,93.2961654663086,94.5210297377342,92.92871168321675,94.30668017028178,5152073
2020-05-04,93.15070343017578,93.37270787261788,91.39762038493598,92.49233889786143,4202723
2020-05-05,93.83969116210938,95.17173008613766,93.75548110262926,94.45977508747008,4078772
2020-05-06,94.29136657714844,94.965034873757,93.7095571406814,94.34495091223098,4042372
2020-05-07,94.05084228515625,95.62572704186998,93.75603624108572,95.40850283912185,4615580
2020-05-08,95.41626739501953,95.6024613513579,93.91896436992494,95.16801291403078,5232615
2020-05-11,95.10594940185547,95.77314340267694,93.61640389216645,94.50082211896873,3697924
2020-05-12,93.29833984375,96.44811019116236,93.29833984375,95.43180080225007,5004587
2020-05-13,89.78392791748047,93.08886157775214,89.10121876210026,93.05782512214803,6153409
2020-05-14,90.73041534423828,90.83902746380086,86.74277242089416,88.88399692928603,5501332
2020-05-15,90.7536849975586,91.07176377925985,89.41153939390037,89.93909103257923,5006470
2020-05-18,94.30687713623047,94.9275195938804,92.90267094453992,93.00352549868789,4399162
2020-05-19,93.32161712646484,94.78013267457618,93.20524742355288,94.0198415351318,3390191
2020-05-20,94.16724395751953,95.01286830529077,93.56211038226964,93.81812867145977,4017372
2020-05-21,92.4139175415039,94.43100871689815,92.2975478492611,93.86466919796264,4184941
2020-05-22,91.84754943847656,92.68542210601866,91.22690714553673,92.60784027160304,4373117
2020-05-26,94.4620361328125,95.12922395545772,93.88018153610098,94.10516333231404,5720888
2020-05-27,97.39456176757812,97.61954353178476,95.7886467761842,96.15327709080346,5990965
2020-05-28,96.61101531982422,98.50397912149224,96.37051838318037,98.42640345882916,4095404
2020-05-29,96.89805603027344,97.07649242239565,94.8344135547945,95.94381973573093,8294675
2020-06-01,96.89029693603516,97.55749090896038,96.22310296310995,96.69634541569155,3003798
2020-06-02,97.75145721435547,97.75145721435547,96.71187517454126,97.4954389399491,3115093
2020-06-03,100.11766052246094,100.54435144197356,98.52726034115648,98.6436300290968,4097914
2020-06-04,99.99351501464844,100.04006659892562,98.5427635868321,99.13237571305278,4042581
2020-06-05,102.45281219482422,104.13631525641692,102.21231529527851,103.87253327927587,6163764
2020-06-08,105.31555938720703,105.41641394340675,102.61575287823682,102.61575287823682,5617543
2020-06-09,102.305419921875,103.64755926485677,101.64598350326243,103.5854987396561,5641706
2020-06-10,100.75381469726562,102.58471794992384,100.69951173396142,102.52265122923923,4952601
2020-06-11,91.5527572631836,97.82902398520778,91.42087245857121,97.77471483554767,12304726
2020-06-12,94.57840728759766,95.51712850824046,92.53803738431816,94.06637696804758,6506434
2020-06-15,94.37670135498047,94.93527708997416,91.76999189063102,92.46821620276882,5385959
2020-06-16,97.09203338623047,98.91517323833762,95.54818454507647,96.97566367946548,5864608
2020-06-17,96.31621551513672,97.94540978770716,95.73436086001831,97.61956721847633,3302013
2020-06-18,96.32395935058594,96.51015330897678,94.90423815684785,95.42402601249265,2997208
2020-06-19,95.01284790039062,98.38759938196614,94.84216907758541,97.88332667021756,8471554
2020-06-22,93.92672729492188,95.036127339479,93.50779396485322,94.74132125698736,4993081
2020-06-23,92.6388931274414,95.34645089861331,92.49925074438265,94.65598416714607,6937700
2020-06-24,90.3192367553711,91.7932671767167,89.90029723158256,91.7932671767167,7061546
2020-06-25,92.34407806396484,92.48372662464703,90.07096898648697,90.58299926287019,6412608
2020-06-26,90.9166030883789,92.31305160557592,90.19509994124523,91.74671215643914,11244605
2020-06-29,92.90265655517578,92.92592925071432,91.05623840977901,91.5294808416958,4350837
2020-06-30,93.69398498535156,94.02757888747213,92.32080916558184,92.46820910659528,4099797
2020-07-01,91.96394348144531,94.0508588525963,91.83205866180042,93.30608914180947,4869967
2020-07-02,92.86388397216797,94.19827216774296,92.52253245190153,92.85612640519791,3919362
2020-07-06,93.24401092529297,94.5318472710538,92.67767150224095,94.06636858088991,4231488
2020-07-07,91.21916198730469,92.71646497303601,91.0252104704839,92.32080437401709,4474893
2020-07-08,91.32000732421875,92.04150416994696,90.36576496704808,91.59154065863856,5431669
2020-07-09,89.7684097290039,91.54500374748791,89.37274910646987,91.54500374748791,4982098
2020-07-10,91.81654357910156,91.987222421931,89.44257967703388,89.60549476228539,4482842
2020-07-13,92.47598266601562,93.86467385751824,92.05704927666731,92.92595251504537,4864632
2020-07-14,93.56209564208984,93.78708362727615,91.48293796115452,92.02600472253596,4742982
2020-07-15,95.42404174804688,96.16881770442481,94.76461141046482,94.95855677531067,4679176
2020-07-16,96.20759582519531,96.57222619962197,94.77235940836516,95.17577761360569,4530121
2020-07-17,97.06097412109375,97.46439228600634,95.57918626422061,96.50239226604855,4167892
2020-07-20,98.03851318359375,98.5815738491244,97.08427049628173,97.8057675916278,10384374
2020-07-21,97.79798889160156,102.53815865237131,97.59627980353449,101.75459499691225,16063004
2020-07-22,99.8228530883789,100.44349554322068,97.59628914962258,97.67387100427635,8572388
2020-07-23,98.78326416015625,100.36590664273491,98.64362178453791,100.15643998371054,4414225
2020-07-24,97.58851623535156,99.03151621666936,97.3635344643137,98.12382537619877,3693531
2020-07-27,97.91436767578125,97.99970709654774,96.75066462393198,96.86703430999749,3905136
2020-07-28,96.56448364257812,98.0152354172257,96.31622291319972,97.61181714928145,4370397
2020-07-29,97.2238998413086,97.74369392638759,96.2541483408707,96.63428766009186,2963109
2020-07-30,95.34644317626953,96.12224926445815,94.36893419164097,95.97484932712298,4171553
2020-07-31,95.37748718261719,95.41627501362073,93.9422445675747,95.19905077761271,5519847
2020-08-03,96.44032287597656,96.51790471889032,94.76458973972183,95.81192294988104,3688301
2020-08-04,97.6273193359375,97.64284065981106,96.06019806741038,96.06019806741038,3625541
2020-08-05,97.32475280761719,98.33330450519593,96.67308010711969,98.31778937297369,3786102
2020-08-06,97.84453582763672,97.95314793211296,96.97563280063346,96.97563280063346,3574287
2020-08-07,98.21393585205078,98.30039264282908,96.83849888215946,97.06642643004777,3818946
2020-08-10,99.90376281738281,100.00593789645612,98.38685490925474,98.57548678942973,4150842
2020-08-11,99.62081146240234,102.54459277277344,99.51077725517533,101.20059232689847,5231255
2020-08-12,99.5815200805664,100.43822268703612,98.93703304514567,100.29674563967014,3692066
2020-08-13,98.26896667480469,99.33787862743104,98.06461650600563,98.99991054439238,3317180
2020-08-14,98.45759582519531,98.68552340583868,97.38868390231183,97.61661775521311,3099716
2020-08-17,97.80524444580078,98.70910185345396,97.78166075726489,98.44187231886045,3514665
2020-08-18,98.18250274658203,98.6383641597409,97.64804994516959,98.24538212944252,3014990
2020-08-19,97.33366394042969,98.63836250287262,97.06643440808341,98.11176884913095,3916119
2020-08-20,96.79132843017578,97.49083555461002,96.52410521786814,96.8306303888726,2679015
2020-08-21,96.7992172241211,97.05072222261022,96.1311464874491,96.68131759180527,3540815
2020-08-24,98.77983856201172,99.07850466512717,96.95640538686192,97.29436718554868,4258057
2020-08-25,97.96244049072266,99.67583949104664,97.84454712865242,99.03135243319171,3114674
2020-08-26,97.59302520751953,98.3396935396096,97.42011788906548,98.20608191347297,3544162
2020-08-27,97.97029876708984,98.32398512244322,97.44370507594356,97.9310030708319,3580144
2020-08-28,98.30040740966797,98.48117388416995,97.63233666948216,98.21395060590199,3242182
2020-08-31,96.9171142578125,98.44188140169052,96.6970395354702,98.44188140169052,5049983
2020-09-01,96.98783874511719,97.42012274343611,96.0053899379105,96.55556101905593,3300444
2020-09-02,100.7447509765625,101.15345130842319,97.12932110409761,97.23935532634795,6895650
2020-09-03,97.81310272216797,102.13589870881994,97.18432772115389,100.7526024877495,5979773
2020-09-04,96.12327575683594,98.52046345388406,95.290150653194,97.73449945193292,6295037
2020-09-08,95.2665786743164,96.57127723576842,94.87359665091758,96.0132470276772,5449974
2020-09-09,96.09184265136719,97.22363393934161,95.32946225927482,95.98966757166876,3944152
2020-09-10,94.75570678710938,97.1293172922698,94.50420179533832,96.30405752165048,4161406
2020-09-11,95.46308898925781,96.43768510613704,94.88933411551744,95.40807500732203,3711313
2020-09-14,95.95823669433594,96.97212841228838,95.69887254635266,96.17044600532522,3809009
2020-09-15,96.23331451416016,96.98783572657065,96.07611919743516,96.53198059813164,3049299
2020-09-16,97.63233947753906,98.88987705728347,96.44553415288102,96.44553415288102,3962666
2020-09-17,98.18250274658203,98.67765985386768,95.86391253117615,96.37478791611252,3317180
2020-09-18,96.48482513427734,98.18250580176154,96.39836833225048,97.66377126185817,5639614
2020-09-21,94.51205444335938,94.86573448979551,93.19949678503825,94.69282089966727,5555724
2020-09-22,94.71640014648438,95.45520303072334,93.94615443771434,94.57492311673717,3093859
2020-09-23,93.39599609375,95.56525021261595,93.08160543929087,94.94434058734916,4120612
2020-09-24,92.81436157226562,93.93828721415062,91.54895891281069,92.82222070965769,3709325
2020-09-25,93.49030303955078,93.85184851829047,91.91052203543558,92.42925656456727,3089570
2020-09-28,95.67527770996094,96.14685738625526,94.63780869437085,94.76356118396352,3670623
2020-09-29,95.05438232421875,96.03683751644942,94.48062748839469,95.4237869818395,2203504
2020-09-30,95.62812042236328,96.6027163042544,94.94433147736319,95.40019286478235,3411111
2020-10-01,95.1722640991211,96.90924667451154,94.59851560544843,96.17043744927044,3359438
2020-10-02,94.7635726928711,95.69100760867113,93.38813546211782,93.56104907646878,3059759
2020-10-05,95.89537048339844,96.47698451979491,95.14084908200606,95.76175882129726,3190823
2020-10-06,95.86392974853516,98.1117881182328,95.56526360275764,96.34336866427832,4050426
2020-10-07,97.51445007324219,97.76595509050068,96.13901280131844,96.41410151015488,2944908
2020-10-08,103.3462905883789,106.49799992533046,101.9944308010162,102.85113344527325,26452189
2020-10-09,100.43821716308594,103.74712150449797,100.28888098488596,103.74712150449797,8737970
2020-10-12,99.98235321044922,100.79975378360798,99.37716191899456,100.65828301989102,4848315
2020-10-13,98.32396697998047,99.93519058538521,97.82095079940407,99.47932923161747,5654781
2020-10-14,98.98417663574219,99.77014062925068,98.34754881168374,98.34754881168374,3899593
2020-10-15,98.15892791748047,98.4182983223269,97.3415272800364,97.52230002229987,3541024
2020-10-16,98.97633361816406,99.3693156789245,97.9781601873939,98.37900138758887,4927078
2020-10-19,98.65409088134766,100.09240122110204,98.3082699266597,99.66012345967756,7822720
2020-10-20,92.24847412109375,94.43345249698051,91.83191471382715,94.15836384741041,22490151
2020-10-21,90.43290710449219,92.49999229190871,90.22069781590781,91.69045083091741,10204044
2020-10-22,90.98307037353516,91.21886333017252,88.79809829337647,90.38574452458867,8217167
2020-10-23,91.17172241210938,91.6590204369886,90.8023240277761,91.56470448790687,4072496
2020-10-26,88.2007827758789,90.3071638726062,87.90211665905359,89.95347750719756,7534756
2020-10-27,86.89608764648438,88.20078639218791,86.47952814819627,88.14576614134872,6209161
2020-10-28,83.82296752929688,86.24373306281893,83.24921270434913,85.40275494667607,9860956
2020-10-29,85.59922790527344,86.17298260906048,83.74435217652969,84.29452946647103,7071169
2020-10-30,87.76062774658203,87.87066195662369,84.68751645931397,84.80540980776881,8285889
2020-11-02,88.74308776855469,89.46617244908937,88.22435324278541,88.5387376137893,5555829
2020-11-03,89.72554016113281,90.8966270826648,89.30898072522075,89.59978767094864,4397698
2020-11-04,87.94926452636719,89.52905179178701,87.36765061775657,88.28723258604352,6066905
2020-11-05,90.2049789428711,90.61367924000237,88.82168273461564,89.04961029903328,5127701
2020-11-06,89.63121795654297,90.46433677009801,89.1203426206595,90.44861849395653,5490663
2020-11-09,92.11898803710938,95.47587307453128,91.91167471368506,93.99278104781315,9405841
2020-11-10,94.01669311523438,94.22400642271111,92.6930759144503,93.04391773523108,5881449
2020-11-11,93.45057678222656,94.36754052160356,92.66916210169741,94.18414650108654,4486922
2020-11-12,91.29771423339844,92.78877310115533,90.48440708254608,92.19872548912349,6797117
2020-11-13,93.17151641845703,93.58614313456975,91.70437670962885,91.84789889474122,4898000
2020-11-16,94.37552642822266,94.52702170711562,93.3867982937743,94.32768146006086,5536896
2020-11-17,93.84928131103516,94.51906004065464,93.34694408221569,93.76954392992529,4324687
2020-11-18,93.10771942138672,94.79015184745691,93.09177321995051,93.86521489527732,4818713
2020-11-19,93.43465423583984,93.64994070983097,92.40606047645575,92.92434390702876,3597822
2020-11-20,93.24327850341797,94.12037052235175,93.04393825125862,93.76953498742006,5255418
2020-11-23,95.75495147705078,96.09782025064497,93.50639715031639,93.6339794844582,5910318
2020-11-24,99.20752716064453,99.45471238224299,96.32905951848065,96.36892502363727,8109115
2020-11-25,99.03208923339844,99.13574588558346,97.36560333607841,98.01944200900456,4326151
2020-11-27,99.15170288085938,99.91716502526886,98.80086102713177,99.03210001734617,2187395
2020-11-30,98.4898910522461,99.6699862139402,98.14702866169307,98.95236266953951,6263448
2020-12-01,98.20285034179688,100.33179539013354,98.13905917606651,98.79289158116644,5553319
2020-12-02,99.36699676513672,99.3829429663741,97.6048333538562,97.95566887070504,3860472
2020-12-03,98.5616683959961,99.55836966305169,98.30651643502699,99.00021440821689,4757417
2020-12-04,101.4241943359375,101.56772288813393,98.58559205625079,98.84872349313794,5776849
2020-12-07,99.43079376220703,101.24079588330711,99.3271370848786,100.8580679415469,8701151
2020-12-08,100.23611450195312,100.73047855075184,99.38294183975438,99.92514449172293,5643170
2020-12-09,101.09727478027344,101.81489842815068,100.22814948372394,100.30788685864569,6813121
2020-12-10,99.63809204101562,101.20888816544344,99.62213947804798,100.74642291958689,5024147
2020-12-11,99.0879135131836,100.07664156570513,98.56165708626357,98.93641824684366,4687544
2020-12-14,98.49787902832031,100.65872945110375,98.45004042096578,99.92515323266016,5282300
2020-12-15,100.41155242919922,100.41155242919922,98.42612916075963,99.1836183815739,4556585
2020-12-16,100.10852813720703,100.92183521232819,99.90121481857646,100.41152501545233,4738485
2020-12-17,100.10852813720703,100.53910097386928,99.59821794033117,100.53112787416872,3962248
2020-12-18,100.34774780273438,100.78629377224512,99.64607043359207,100.14043446843382,7900229
2020-12-21,98.38623809814453,99.01615120284868,97.054647622628,98.84870973287418,6397022
2020-12-22,98.5616683959961,99.04805937790434,97.60483899754821,98.32246263718642,4535561
2020-12-23,98.79289245605469,99.83743860189377,98.66531648667271,98.77694625528301,2817819
2020-12-24,99.42282104492188,99.74974366447411,99.04009307718906,99.67000628499284,1842111
2020-12-28,99.5264663696289,100.94576092825295,99.23941567253776,99.74972590185254,3781499
2020-12-29,98.7131576538086,100.05272118879567,98.26663223334067,99.94906452455982,3647402
2020-12-30,99.14373016357422,99.55038371901395,98.57760188069571,98.71315730798118,3535794
2020-12-31,100.37166595458984,100.49126882097733,98.8646545664072,99.04804859769862,3738822
2021-01-04,98.82478332519531,100.40355252358393,98.10715980534447,100.34774082534216,5417443
2021-01-05,100.5789794921875,101.0095523573463,99.35901879876525,99.67796189752022,6395872
2021-01-06,103.09066009521484,105.1558202173527,101.04143980954429,101.18496833303993,8322708
2021-01-07,102.8514633178711,104.0235855269641,102.26938876383679,103.68868983110374,4714740
2021-01-08,102.48468017578125,103.11459332732403,101.24876681223182,102.51657257944143,4891305
2021-01-11,102.52452850341797,103.40162672600539,101.79095879967271,102.02219141388642,5859587
2021-01-12,103.02687072753906,103.53718094208239,102.01422339842902,102.93118716461167,3921663
2021-01-13,101.20091247558594,103.45743967437704,100.83412443767301,102.97902187779671,8030874
2021-01-14,102.83551025390625,103.78436648137487,101.70325998869605,102.07802116467155,7848347
2021-01-15,102.37303924560547,103.0507909287934,101.7989378630198,102.28532878188753,5131153
2021-01-19,102.87537384033203,103.32987237597484,102.13383096589317,103.08268717568951,5646308
2021-01-20,103.72057342529297,104.50198175383487,102.50858588837781,103.41757654106418,5856240
2021-01-21,104.97242736816406,105.44287207989066,103.69665502136579,103.75246672085387,13116003
2021-01-22,94.57486724853516,96.24134714250377,93.57816600721992,96.24134714250377,39814421
2021-01-25,94.55094909667969,95.316411332344,93.6499314180929,94.69447127736392,14315974
2021-01-26,97.66861724853516,97.74835461718772,94.42336170429168,95.02935552491721,11186656
2021-01-27,97.65267181396484,99.50254569253944,96.97491371991111,97.34170180066675,12705239
2021-01-28,95.74697875976562,98.23474520056592,95.73900565925094,97.91580209035229,8455969
2021-01-29,94.97354125976562,96.71975840644032,94.80609342643201,95.85860630199272,12369473
2021-02-01,96.11376953125,96.44068575114485,94.67054921270254,95.60345926795763,6538023
2021-02-02,95.23666381835938,96.48055015907615,95.10908785320149,95.17287901738463,6633627
2021-02-03,94.98152160644531,95.52372428625021,94.18416060700869,94.91773043573512,7024308
2021-02-04,96.49649810791016,96.56028291004074,94.78217337610616,95.61142670947177,4771957
2021-02-05,97.11048126220703,97.12642746540878,96.09783372680009,96.48056805648041,4775722
2021-02-08,98.5616683959961,98.85669222557293,97.59685953325935,97.77228048343133,6158848
2021-02-09,98.65862274169922,99.06263072866416,97.81020854836858,98.49702341585684,4933982
2021-02-10,98.771728515625,99.71711118183408,97.93947374224778,99.41005897020233,5090673
2021-02-11,97.69708251953125,98.74750065724874,97.47083960498273,98.57781524721783,5629154
2021-02-12,97.60820007324219,98.06068590271232,97.0345066946563,97.76980583990382,4049275
2021-02-16,97.0183334350586,97.4465802723251,96.44464658733412,97.08297702206109,6945231
2021-02-17,96.93754577636719,97.41427051081081,96.16992809822985,96.37193207160928,4141219
2021-02-18,97.55162811279297,97.72131350903494,96.71937331375196,97.36578987909759,5646413
2021-02-19,96.14569091796875,97.57587804379324,95.6528004401682,97.56779840057018,6881320
2021-02-22,97.65667724609375,97.87484696402119,95.7012874623499,95.74976532306333,6149643
2021-02-23,97.53548431396484,98.05261377940901,96.80019156056262,97.70516973714979,4739740
2021-02-24,99.5555191040039,99.78176202425783,97.38195953399442,97.60820245424834,6087720
2021-02-25,98.95758819580078,100.47665795789617,98.85254637787756,99.68480127744147,5953623
2021-02-26,96.09720611572266,98.77981530617778,96.05680789981533,98.77981530617778,9467346
2021-03-01,97.55973052978516,98.83639822456873,96.84868310392497,97.2446050405153,5977367
2021-03-02,97.22843170166016,98.49701956840225,97.17187419670832,97.55971643252387,4732418
2021-03-03,98.86869812011719,99.0868613831358,96.94562696897572,97.36579420860251,7744898
2021-03-04,97.05067443847656,99.56359837957544,95.95985161153239,98.57781736866357,8439651
2021-03-05,99.24847412109375,99.99184648590649,97.16379706281306,97.47892251468713,7268968
2021-03-08,100.84835052490234,102.49670119340296,99.28888239514792,99.37776493389411,7572203
2021-03-09,100.33928680419922,102.15732265428748,100.32312751725001,101.3250677904911,5867014
2021-03-10,103.32086181640625,103.61982796844273,100.68673684864328,101.04226050476726,7581199
2021-03-11,102.73103332519531,103.9430574292985,102.44014676642175,103.49864472218329,5383657
2021-03-12,103.11079406738281,103.16735802841895,102.30278446118635,102.7714296458859,4194565
2021-03-15,103.89454650878906,104.03190688404845,103.0542120752239,103.24005675531737,3577948
2021-03-16,103.61982727050781,103.84607663005077,102.89261422803692,103.65215229229334,4867247
2021-03-17,104.25816345214844,104.6298463898576,103.01381455285065,103.79759154137635,4488804
2021-03-18,105.09043884277344,105.84997060154899,103.25624338095656,104.18546057922289,6104142
2021-03-19,104.15314483642578,105.39748756460995,103.85417862206774,105.05811667638494,10297870
2021-03-22,105.48635864257812,105.62372549965423,103.33704417668635,103.82992829884408,4356485
2021-03-23,105.41364288330078,106.30245539952243,104.88035408391978,105.39748359365895,4556794
2021-03-24,105.54290008544922,106.74684427385762,105.50250187036383,105.80954764972873,4189230
2021-03-25,107.52255249023438,107.65991934016652,104.8561022101545,105.30859453331503,5809484
2021-03-26,110.19708251953125,110.27787895808784,107.56295096836455,107.70031136215005,5823710
2021-03-29,109.77691650390625,110.75461145579716,109.49410962099986,109.87387223128508,4835344
2021-03-30,108.85575866699219,110.10818714564456,108.29014497363454,109.77690244148633,5010758
2021-03-31,107.67607116699219,108.84769689118522,107.23165851894966,108.7103236025332,5172575
2021-04-01,107.65182495117188,108.21743225123309,106.8761340184823,108.08007830836581,4261404
2021-04-05,109.83346557617188,110.44755719456377,107.78919317770554,107.98311752543343,5722980
2021-04-06,108.45176696777344,109.59915381212312,108.34672514593404,109.55066305090567,3787566
2021-04-07,109.02545166015625,109.03353775234962,108.09624101953284,108.14471888325674,3112896
2021-04-08,109.17898559570312,109.59106678719145,108.4032881805734,108.73457293151861,4275211
2021-04-09,109.67186737060547,109.67994056577595,108.84769215693254,108.97696645148334,3162999
2021-04-12,108.75074768066406,109.38099869593968,108.1528152462004,109.09819176911384,3926684
2021-04-13,105.99539947509766,107.96696158877569,105.34898926143505,107.46599141630335,8403041
2021-04-14,107.16702270507812,107.2882238112412,105.4621082302155,106.10043878471654,6137928
